Common name,Token number
Bean,0
Camponotus,0
pennsylvanicus,1
Smallpox,0
Vaccinia,2
Vaccine,4
Live,6
Elapegademase,0
Inotersen,0
Tenivastatin,0
Cinazepam,0
Clonazolam,0
Nitrazolam,0
Pyrazolam,0
Bentazepam,0
Brovanexine,0
MK-1454,0
ADU-S100,0
Larotrectinib,0
Emapalumab,0
nafate,1
tetrabutyrate,1
Mebenil,0
Rebeccamycin,0
Calaspargase,0
Tagraxofusp,0
Queuine,0
medocaril,1
Cannabigerol,0
Cannabichromene,0
Cannabivarin,0
Cannabinol,0
Phenolsulfonic,0
Luteinizing,0
Polymyxin,0
Avenanthramides,0
Spirulina,0
platensis,1
Polygala,0
senega,1
Cidoxepin,0
rinfabate,1
Racephedrine,0
Hydroxystilbamidine,0
Solriamfetol,0
beta-Isosparteine,0
meso-Tartaric,0
Catfish,0
Narlaprevir,0
Remdesivir,0
Risankizumab,0
Cycloguanil,0
Dengue,0
tetravalent,1
Rivoceranib,0
Etrasimod,0
lambda-1a,1
PF-06459988,0
Pamiparib,0
Lanraplenib,0
Polyacrylamide,0
crosslinked,2
;,3
mole,5
percent,6
bisacrylamide,7
Lifirafenib,0
Balipodect,0
Cavosonstat,0
Camrelizumab,0
Murepavadin,0
Setrusumab,0
LGD-6972,0
Pegzilarginase,0
Vofatamab,0
Tofersen,0
Diroximel,0
Gancotamab,0
Fenebrutinib,0
Nerofe,0
BMS-830216,0
Prasinezumab,0
Dectrekumab,0
Zatolmilast,0
GDC-0425,0
AZD-5991,0
RO-5045337,0
Glepaglutide,0
AZD-3759,0
Talacotuzumab,0
SEphB4-HSA,0
Afasevikumab,0
PF-06821497,0
GP-100,0
antigen,1
Lanifibranor,0
ONO-2952,0
AMY-101,0
I-125,1
Piflufolastat,0
F,1
18,2
Avexitide,0
Demplatin,0
pegraglumer,1
Lumicitabine,0
Anetumab,0
AZD-1656,0
Isatuximab,0
Procalcitonin,0
PF-232798,0
Lanabecestat,0
Biropepimut-S,0
Pegapamodutide,0
Osocimab,0
Cobitolimod,0
Profoxydim,0
Macozinone,0
SB-649868,0
Balovaptan,0
Icrucumab,0
Danvatirsen,0
Topramezone,0
Modotuximab,0
ABX-464,0
Uproleselan,0
Fluoromisonidazole,0
BMS-986012,0
Polydioxanone,0
MEDI6012,0
Olendalizumab,0
SUVN-G3031,0
Polydextrose,0
Telisotuzumab,0
TOP-1288,0
Ripretinib,0
Centanafadine,0
Codrituzumab,0
Dordaviprone,0
Filgotinib,0
Bimiralisib,0
Azintuxizumab,0
Tibulizumab,0
Nebicapone,0
Deleobuvir,0
Relatlimab,0
Zinpentraxin,0
Myrcludex,0
TC-6987,0
PF-05089771,0
Avadomide,0
Tadekinig,0
Fosifloxuridine,0
nafalbenamide,1
Ensartinib,0
PF-06815345,0
Brolucizumab,0
interleukin-2,1
Amcasertib,0
Parsaclisib,0
AZD-8848,0
Remetinostat,0
PF-5190457,0
Xentuzumab,0
Lucerastat,0
Enadenotucirev,0
Cergutuzumab,0
amunaleukin,1
AZD-4017,0
TAS-116,0
Lintuzumab,0
Liafensine,0
Cefiderocol,0
Uteroglobin,0
Oliceridine,0
CEP-9722,0
Lorecivivint,0
Imgatuzumab,0
PF-05180999,0
BIO-11006,0
PF-04620110,0
IQP-0528,0
Derazantinib,0
Obicetrapib,0
Vobarilizumab,0
Spartalizumab,0
Galicaftor,0
Vibegron,0
Selitrectinib,0
Parsatuzumab,0
Retagliptin,0
Tavapadon,0
ISO-1,0
Inclisiran,0
JHU-75528,0
Rovafovir,0
etalafenamide,1
Pimasertib,0
Emactuzumab,0
Adafosbuvir,0
Zr-89,2
Refanezumab,0
Imetelstat,0
Mirikizumab,0
Risuteganib,0
Pegvorhyaluronidase,0
5-methyl-2'-fluoroarauracil,0
Flortaucipir,0
CODA-001,0
Selonsertib,0
Ceralasertib,0
Branaplam,0
Rozanolixizumab,0
Iboctadekin,0
Mavacamten,0
Tislelizumab,0
Satavaptan,0
Ritlecitinib,0
exalidex,1
Zastumotide,0
Amylopectin,0
Lacnotuzumab,0
Elsulfavirine,0
Cobomarsen,0
Coleneuramide,0
riboside,1
GDC-0927,0
Serabelisib,0
6,1
MK-8666,0
axetil,1
Motixafortide,0
Aspartyl-alanyl-diketopiperazine,0
BMS-817399,0
BMS-986141,0
LGH-447,0
Tarloxotinib,0
Florbenazine,0
PCO-371,0
Bermekimab,0
BMS-986020,0
AZD-7687,0
BMS-929075,0
Etirinotecan,0
Pamrevlumab,0
Firtecan,0
PIK3CA,0
PF-04634817,0
Davalintide,0
MK-3577,0
Selicrelumab,0
Opicinumab,0
Somatrogon,0
Seltorexant,0
deruxtecan,1
Konjac,0
mannan,1
Narnatumab,0
CTT-1057,0
Venglustat,0
Margetuximab,0
tokyo,3
172-1,4
GTX-758,0
Alobresib,0
Iomazenil,0
Methamidophos,0
Abrocitinib,0
Pimodivir,0
Voxelotor,0
Relacorilant,0
Padsevonil,0
Martinostat,0
AZD-6482,0
Phytic,0
Miransertib,0
Cimlanod,0
Casimersen,0
Enarodustat,0
Linrodostat,0
Difamilast,0
Dalantercept,0
Umbralisib,0
Bazlitoran,0
Nomacopan,0
Pegunigalsidase,0
Pyrotinib,0
NP-G2-044,0
Sutimlimab,0
Pateclizumab,0
Olorinab,0
beta,2
Dianexin,0
Eflapegrastim,0
Fitusiran,0
PF-06700841,0
MS-1819,0
Viltolarsen,0
Flufenoxuron,0
Sevuparin,0
GO-203-2C,0
PF-04937319,0
Edasalonexent,0
Avacopan,0
Farampator,0
TAK-243,0
Gremubamab,0
CD40-ligand,1
Palladium,0
Pd-103,1
Enoblituzumab,0
Agatolimod,0
Mongersen,0
Mureletecan,0
Leriglitazone,0
Apomab,0
BMS-791826,0
Apararenone,0
I-124,1
CXA-10,0
Adriforant,0
MK-1064,0
AZD-8186,0
GTI-2040,0
Daridorexant,0
Obexelimab,0
PRI-724,0
Zanubrutinib,0
Sitravatinib,0
Poly,0
lactic,2
Litoxetine,0
ITI-214,0
TP-271,0
Florilglutamic,0
Tavolixizumab,0
Toripalimab,0
Tafasitamab,0
Ipafricept,0
LY-2881835,0
BMS-919373,0
Licogliflozin,0
Sucralose,0
Neopterin,0
Ethaselen,0
Ansofaxine,0
satetraxetan,1
AC-225,2
TAS-117,0
ABT-639,0
Bifenthrin,0
osgemcitabine,0
palabenamide,1
Aprocitentan,0
Lefitolimod,0
Inarigivir,0
soproxil,1
Teprasiran,0
PF-06291874,0
Givosiran,0
Volanesorsen,0
Agerafenib,0
Pexastimogene,0
devacirepvec,1
GI,0
heptapeptide,1
Omidenepag,0
Beinaglutide,0
Ribose,0
Aglatimagene,0
besadenovec,1
4-demethyl-4-cholesteryloxycarbonylpenclomedine,0
Abrilumab,0
Efinopegdutide,0
Rogaratinib,0
Troriluzole,0
ELX-02,0
Melanoma,0
recognized,2
by,3
T-cells,4
Cabiralizumab,0
Domagrozumab,0
GS-9191,0
Fulacimstat,0
Ocrylate,0
Psicose,0
Oleclumab,0
Frovocimab,0
Tezepelumab,0
Upadacitinib,0
LY-2624803,0
Somapacitan,0
Anfibatide,0
Leridistim,0
18-methoxycoronaridine,0
Gefapixant,0
Morinidazole,0
GW-468816,0
Cusatuzumab,0
Tigatuzumab,0
Pemigatinib,0
PF-06751979,0
Surufatinib,0
disoxate,1
Onvansertib,0
C-11,2
Somatropin,0
Utomilumab,0
Vamorolone,0
Nimacimab,0
Ramatercept,0
Transfluthrin,0
Zolbetuximab,0
Ropeginterferon,0
GSK-239512,0
AT-001,0
PCS-499,0
Dorzagliatin,0
PF-05241328,0
Belapectin,0
IMG-7289,0
Remtolumab,0
Pegadricase,0
Dexpramipexole,0
alfa-2c,1
AZD-8165,0
Tepotinib,0
Fluoroazomycin,0
arabinoside,1
Ponezumab,0
Rebaudioside,0
VK-2809,0
AZD-9496,0
Bifunctional,0
epoxide,1
hydrolase,2
Bempegaldesleukin,0
Deutivacaftor,0
PF-06650833,0
Ziresovir,0
Adrabetadex,0
Tinostamustine,0
Lenzilumab,0
Futibatinib,0
Fibronectin,0
RO-6870810,0
TMC-649128,0
Dezamizumab,0
Vunakizumab,0
Pepinemab,0
ABT-072,0
Voruciclib,0
BPI-3016,0
Trevogrumab,0
Asunercept,0
Pittsburgh,0
Compound,1
Pegilodecakin,0
Selatogrel,0
Apadamtase,0
Avacincaptad,0
Albuvirtide,0
Fallypride,0
Cilofexor,0
H3B-6527,0
Evobrutinib,0
Tirzepatide,0
Suvratoxumab,0
JNJ-42165279,0
Ofranergene,0
obadenovec,1
Quilizumab,0
Bamocaftor,0
Tomuzotuximab,0
Cystic,0
fibrosis,1
transmembrane,2
conductance,3
regulator,4
alpha-Lactalbumin,0
Fosmanogepix,0
Rasdegafusp,0
Paxalisib,0
Dubermatinib,0
Livoletide,0
Birabresib,0
GLPG-0259,0
MAX-40279,0
ABT-288,0
BMS-955176,0
Cotadutide,0
Mibenratide,0
RSV-604,0
Dextromethadone,0
Ciraparantag,0
Bixalomer,0
Norbixin,0
Fluoroacetic,0
JNJ-26489112,0
Fosravuconazole,0
Capromorelin,0
Uprifosbuvir,0
Esaxerenone,0
NOP-1A,0
MK-0736,0
Duvortuxizumab,0
Pemafibrate,0
25-desacetylrifapentine,0
BMS-986104,0
KRN-5500,0
Amylose,0
inhibitory,1
Pozelimab,0
Tomivosertib,0
Seliforant,0
PF-06260414,0
GS-6620,0
Flotetuzumab,0
Lisavanbulin,0
Mitazalimab,0
Dasiglucagon,0
Tirabrutinib,0
Avidin,0
CNV-2197944,0
Dithiopyr,0
Brimapitide,0
Telaglenastat,0
Avapritinib,0
Semorinemab,0
Di-2-pyridylketone,0
4-cyclohexyl-4-methyl-3-thiosemicarbazone,1
Fucose,0
Olinciguat,0
Nesolicaftor,0
Elezanumab,0
Methylsamidorphan,0
MK-0533,0
1-Hexyloxyethyl,2
-2-devinyl,4
pyropheophorbide-a,5
Iopofosine,0
Olorofim,0
Salvianolic,0
Vorolanib,0
Bulevirtide,0
MK-6325,0
Vercirnon,0
Antipain,0
Nemolizumab,0
Bleselumab,0
Avutometinib,0
Reldesemtiv,0
Milademetan,0
Imlifidase,0
VB-201,0
Iscalimab,0
Butafenacil,0
Futuximab,0
PD-0299685,0
USL-311,0
Tovorafenib,0
Lesinidase,0
Afabicin,0
ALK-4290,0
Efgartigimod,0
Crizanlizumab,0
Edratide,0
VS-4718,0
Pertussis,0
Inavolisib,0
PR1,0
leukemia,1
Gedivumab,0
Marzeptacog,0
activated,3
CB-103,0
Gimsilumab,0
Ravoxertinib,0
Fluorofuranylnorprogesterone,0
Tebentafusp,0
Sulopenem,0
ARC-19499,0
CB-1158,0
Elismetrep,0
Etamicastat,0
Perillyl,0
Pegteograstim,0
BMS-986142,0
Foliglurax,0
Epalrestat,0
SB-1578,0
Tenalisib,0
D-fluoromethyltyrosine,0
Petesicatib,0
Ontamalimab,0
Navtemadlin,0
Hydroquinidine,0
Bevifimod,0
2-fluorofucose,0
Faricimab,0
iota-Carrageenan,0
Risdiplam,0
MEDI-6469,0
Atabecestat,0
Ridinilazole,0
Hypothiocyanite,0
Vactosertib,0
Davanat,0
Orilanolimab,0
DAS-181,0
Modimelanotide,0
Coblopasvir,0
Florasulam,0
Posiphen,0
Neodymium,0
VM4-037,0
Tefinostat,0
Lacutamab,0
Trelagliptin,0
ORM-13070,0
ONO-8539,0
CXL-1020,0
Abivertinib,0
Ubrogepant,0
Nattokinase,0
Nesvacumab,0
Vocimagene,0
amiretrorepvec,1
Radavirsen,0
AZD-1386,0
Biochanin,0
Formononetin,0
Valanafusp,0
Rovatirelin,0
Methcathinone,0
EC-0652,0
Dinalbuphine,0
sebacate,1
Panobacumab,0
Tuspetinib,0
beta-Hydroxyisovaleric,0
GSK-945237,0
GLPG-1205,0
Branebrutinib,0
Ampreloxetine,0
Sofituzumab,0
D-chiro-Inositol,0
Dihematoporphyrin,0
Vorsetuzumab,0
Nacubactam,0
Evinacumab,0
PL-3994,0
SLV-334,0
Xanomeline,0
JNJ-54175446,0
Xanthohumol,0
Thallium,0
Tl-201,1
LSZ-102,0
Istiratumab,0
Pegbelfermin,0
SOR-C13,0
LY-2623091,0
clivatuzumab,2
tetraxetan,3
Aganirsen,0
Balixafortide,0
MK-2748,0
JNJ-27548547,0
Tilmanocept,0
Tozuleristide,0
Gosuranemab,0
ATB-346,0
Vopratelimab,0
betadex,1
Flutriciclamide,0
SAR-125844,0
Pidilizumab,0
Simotaxel,0
Acebilustat,0
ALT-801,0
Bintrafusp,0
Anti-GD2,0
monoclonal,1
antibody,2
3F8,3
Teceleukin,0
Efizonerimod,0
Elenbecestat,0
Cesium,0
Telatinib,0
gamma-Tocopherol,0
Elranatamab,0
Vamotinib,0
GMA-161,0
Dihydrocapsiate,0
BMS-754807,0
Lifastuzumab,0
Danicopan,0
Tucotuzumab,0
celmoleukin,1
Ziritaxestat,0
bovine,2
FET,0
GLPG-0974,0
Acalisib,0
Silmitasertib,0
Ladiratuzumab,0
-Propafenone,3
ABP-700,0
LB-100,0
Pafolacianine,0
CM-4307,0
Tomaralimab,0
PX-102,0
Recanaclotide,0
AZD-9977,0
Nanatinostat,0
XIa,2
Cetrelimab,0
ILS-920,0
Disaccharide,0
glycerol,2
dipalmitoyl,3
Bfpet,0
CYC-065,0
Giripladib,0
Fialuridine,0
Vesencumab,0
Thioglycolic,0
Elgemtumab,0
M-2698,0
Pinatuzumab,0
AVI-7537,0
Mosunetuzumab,0
BMS-986158,0
Glucoraphanin,0
Rocacetrapib,0
Artemin,0
Navoximod,0
GSK-3117391,0
Lulizumab,0
Trilaciclib,0
Lorukafusp,0
Elexacaftor,0
Iodohippuric,0
Vidofludimus,0
Setogepram,0
Acumapimod,0
Citarinostat,0
PF-05105679,0
SOBI-003,0
epratuzumab,2
Naratuximab,0
Cenersen,0
Vericiguat,0
Snubh-nm-333,0
AGG-523,0
Yersinia,0
pestis,1
195/p,2
Fucoxanthin,0
Belzutifan,0
Urolithin,0
Benzhydrocodone,0
Tallimustine,0
Cinoxate,0
Iscotrizinol,0
Octyl,0
triazone,1
Minretumomab,0
Zanidatamab,0
zovodotin,1
Haemagglutinin-strain,0
Victoria-like,3
Yamagata-like,3
H3N2,3
H1N1,3
Alloin,0
Frangula,0
purshiana,1
Zirconium,0
hydroxide,2
monoacetate,1
ankara,2
Inaba,2
6973,3
El,4
Tor,5
biotype,6
formalin,8
48,3
classical,4
biotype,5
heat,7
Ogawa,2
50,3
formalin,7
Echinacoside,0
Mexazolam,0
Zuranolone,0
Oxazolam,0
Eticlopride,0
Cambinol,0
Edotreotide,0
Rocaglamide,0
Didesmethylrocaglamide,0
and,1
Monkeypox,2
Live,5
Non-replicating,7
BOS172722,0
Cerdulatinib,0
A/Brisbane/02/2018,3
IVR-190,4
A/Kansas/14/2017,3
X-327,4
sarothroides,1
hybridus,1
dealbata,1
A/Idaho/07/2018,3
A/Indiana/08/2018,3
B/Singapore/INFTT-16-0610/2016,3
B/Iowa/06/2017,3
serrulata,1
Gibberella,0
fujikuroi,1
circinelloides,1
circinelloides,3
A/Switzerland/3330/2017,3
Cyd,0
dengue,1
1,4
attenuated,7
3,4
lusitanicus,3
amstelodami,1
Umirolimus,0
Onasemnogene,0
abeparvovec,1
Leucanthemum,0
Trifolium,0
Silk,0
sericin,1
Madecassoside,0
Colchiceine,0
Cuprous,0
scallop,1
brown,1
shrimp,2
Rainbow,0
trout,1
Yellowfin,0
tuna,1
mackerel,1
ocean,1
perch,2
Myristica,0
fragrans,1
Pisum,0
sativum,1
Skim,0
sea,1
bass,2
Channel,0
Leptazoline,0
malate,1
"24-Homo-1,25-dihydroxyvitamin",0
D3,1
Imalumab,0
Zenocutuzumab,0
Reloxaliase,0
Valoctocogene,0
roxaparvovec,1
A/North,3
carolina/04/2016,4
Cilazaprilat,0
PCLX-001,0
Adagrasib,0
Sotorasib,0
FLX475,0
12R,1
-12-hydroxyeicosapentaenoic,3
Exagamglogene,0
autotemcel,1
alpha-Pinene,0
beta-Pinene,0
Padeliporfin,0
Desfesoterodine,0
Cryptotanshinone,0
Climbazole,0
Chrysin,0
Echinomycin,0
Fluazuron,0
Luteolin,0
ORG-31710,0
Patulin,0
potassium,1
tartrate,2
Ursolic,0
Zingerone,0
beta-Apopicropodophyllin,0
Atrial,0
natriuretic,1
Cucurbita,0
pepo,1
ovifera,4
whole,5
Golodirsen,0
Ebola,0
Zaire,1
Aminopromazine,0
Aminopentamide,0
maltol,1
MIV-711,0
NNZ-2591,0
Coffea,0
arabica,1
roasted,4
Lactuca,0
Field,0
soy,1
Theobroma,0
cacao,1
JPC-3210,0
trifluoromethoxy,3
phenyl,5
urea,7
Muskmelon,0
hazelnut,1
Musa,0
acuminata,1
Previtamin,0
Fennel,0
REC-994,0
derisomaltose,1
"5E,7E,9",1
-decatrien-2-one,3
"5Z,7E,9",1
B/Washington/02/2019,3
Australia/34/2019,4
IVR-197,5
Triazavirin,0
TMC-310911,0
Halicin,0
Spesolimab,0
Dostarlimab,0
Inolimomab,0
Garadacimab,0
Glumetinib,0
Edodekin,0
Zalifrelimab,0
Pabinafusp,0
Temelimab,0
Omburtamab,0
Zilucoplan,0
Fluzoparib,0
Brensocatib,0
AMG-337,0
CDC-801,0
Droloxifene,0
Molidustat,0
-1-aziridineethanamine,4
Ochromycinone,0
Dihydromyricetin,0
Fasitibant,0
Ketodarolutamide,0
Efpeglenatide,0
Ravidasvir,0
Islatravir,0
Moderna,0
COVID-19,1
Ad5-nCoV,0
AstraZeneca,0
Ala-geninthiocin,0
"2-chloro-4,5-dimethylphenol",0
alpha-Dibromo-D-camphor,2
N4-Hydroxycytidine,0
Molnupiravir,0
Myristyl,0
glyceryl,1
K7,1
SEP-363856,0
Iodopropynyl,0
butylcarbamate,1
amyloliquefaciens,1
Fezolinetant,0
Gusacitinib,0
Rilematovir,0
Lenacapavir,0
Sisunatovir,0
Balstilimab,0
Polyaminopropyl,0
biguanide,1
subacetate,1
tetanus,6
Y,3
W-135,3
"2,3-dichloro-5,6-dicyanobenzoquinone",0
Selpercatinib,0
GS-441524,0
Tridecactide,0
Zavegepant,0
Azoximer,0
Fluoroestradiol,0
Anti-SARS-CoV-2,0
REGN-COV2,1
COVID-19,0
convalescent,1
plasma,2
INO-4800,0
Cedazuridine,0
BNT162b1,0
SARS-CoV-2,1
Tozinameran,0
BNT162a1,0
BNT162c2,0
Brexucabtagene,0
autoleucel,1
A/Hawaii/70/2019,3
A/Minnesota/41/2019,3
A/Guangdong-Maonan/SWL1536/2019,3
CNIC-1909,4
Kong/2671/2019,4
IVR-208,5
A/Victoria/2454/2019,3
IVR-207,4
B/Victoria/705/2018,3
BVR-11,4
A/Nebraska/14/2019,3
A/Delaware/39/2019,3
B/Darwin/7/2019,3
NIB-121,5
Theralizumab,0
Bamlanivimab,0
Belantamab,0
Natural,0
Killer,1
CYNK-001,0
Umbilical,0
Cord,1
Blood,2
Hematopoietic,3
Stem,4
Cells,5
umbilical,1
cord,2
mononuclear,4
cell-conditioned,5
medium,6
IL15-NK,0
Cell,1
Umbilical,1
Cord,2
Mesenchymal,3
NKG2D-ACE2,0
CAR-NK,1
Allogenic,0
Human,1
Umbilical,2
Derived,3
Mesenchymal,4
Stem,5
Cells,6
in,7
Conditioned,8
Media,9
Adipose-Derived,0
Mesenchymal,1
Stem,2
Cells,3
:,4
Autologous,5
or,6
Allogeneic,7
Origins,8
Placental,0
Donor,1
CD362-enriched,2
Umbilical,4
Cord-derived,5
Mesenchymal,6
Stem,7
Cells,8
FT516,0
coryniformis,1
K8,2
Embryonic,1
Cell-derived,3
M,4
Cell,5
Virus,0
Specific,1
T-Cell,2
Alunacedase,0
Dental,0
Pulp,2
Stem,3
Cells,4
Menstrual,1
Blood-derived,2
CYP-001,0
Pooled,1
Olfactory,2
Mucosa-derived,3
Bacterial,1
ACE2,2
Receptors-like,3
Enzyme,4
MultiStem,0
Stem-cell,0
derived,1
exosome,2
vesicle,3
products,4
Allogeneic,0
Cardiosphere-Derived,1
Cells,2
Washed,0
Microbiota,1
Transplantation,2
gelsolin,3
CoviGlobulin,0
Viral,0
Macrophage-Inflammatory,1
Protein,2
Kappa,1
Trefoil,0
MRx-4DP0004,0
Super-Compound,1
Interferon,2
Gamma,1
A/Hawaii/66/2019,3
pivoxil,1
Satralizumab,0
polymaltose,1
Sintilimab,0
Retifanlimab,0
AMP-224,0
MEDI0680,0
Envafolimab,0
Cosibelimab,0
AUNP-12,0
CA-170,0
anti-OX40,0
BMS,2
986178,3
beta-Escin,0
Algestone,0
acetophenide,1
Anise,0
Mebrofenin,0
Mertiatide,0
Hu-rhEGF-rP64k/Mont,0
Pargeverine,0
Carmoterol,0
Myrtecaine,0
Maritime,0
pine,1
AZD7442,0
Alpinia,0
officinarum,1
Mecloxamine,0
MK-0668,0
phenolsulfonate,1
Solcoseryl,0
Adiphenine,0
GC-376,0
GC-373,0
Mycobacterium,0
w.,1
LNP-nCoVsaRNA,0
VA-MENGOC-BC®,0
VPM1002,0
AV-COVID-19,0
Dendritic,0
cells,1
LV-SMENP,0
SCB-2019,0
CoronaVac,0
BBIBP-CorV,0
CIGB,0
2020,1
CIGB-258,0
Nuvaxovid,0
BacTRL-spike,0
V-SARS,0
Covid-19,0
Coronavirus,1
Artificial,2
Antigen,3
Presenting,4
Vaccine,6
COVID19,0
s-vax,1
loaded,2
autologous,3
dendritic,4
vaccine,6
Boldo,0
monoethylfumarate,1
Hemicellulase,0
Pralsetinib,0
acidophilus,1
Ferrimannitol,0
ovalbumin,1
Dihydroxyaluminum,0
carbonate,2
Oxerutins,0
Ciclonium,0
Ruscogenin,0
alpha-Keto-beta-methylvaleric,0
Desmeninol,0
alpha-Keto-isoleucine,0
Orthosiphon,0
aristatus,1
Hawthorn,0
with,2
flower,3
metabisulfite,1
CVnCoV,0
Nucleocapsid-GM-CSF,1
Lactated,3
Ringer,4
's,5
Injection,6
Covax-19™,0
BBV152,0
Gam-COVID-Vac,0
SARS-CoV-2,0
Sclamp,1
IMM-101,0
IMM101,0
Coronavirus-Like,0
Particle,1
COVID-19,2
RUTI®,0
MVC-COV1901,0
mRNA,1
AG0301-COVID19,0
Janssen,0
KBP-COVID-19,0
NasoVAX,0
Cassia,0
fistula,1
Buthiazide,0
Inactivated,0
SARS-Cov-2,1
Chinese,4
Academy,5
of,6
Medical,7
Sciences,8
Oral,0
Polio,1
Pentaglobin,0
CK0802,0
Non-Hematopoietic,1
Peripheral,2
Blood,3
Amniotic,0
Epithelial,1
Lysate,1
Probiorinse,0
Amniotic,1
Fluid,2
L-alpha-Glycerophosphorylethanolamine,0
oxodotreotide,1
Cu-64,2
"1,3,5-Trimethoxybenzene",0
polysaccharide-tetanus,3
conjugate,4
Cetyltrimethylammonium,0
naproxenate,1
Molybdate,0
Polygeline,0
Dermatan,0
Clonazoline,0
Sulfamethylthiazole,0
cinnamate,1
Methylisothiazolinone,0
Methacetin,0
methoxy-C-13,1
Carvasept,0
Fluorocholine,0
Pipethanate,0
Senna,0
RAPA-501-Allo,0
GX-19,0
ZYCOV-D,0
CHO,0
Cells,1
Recombinant,2
uralensis,1
XAV-19,0
Etesevimab,0
Atoltivimab,0
Maftivimab,0
Odesivimab,0
o-Cymen-5-ol,0
Fepradinol,0
Nicotinaldehyde,0
Acetylene,0
Escin,0
Alexitol,0
alpha-Carotene,0
aluminosilicate,1
Amfenac,0
hypochlorite,1
Cryptoxanthin,0
monobromide,1
Camphene,0
Fenchone,0
Diquafosol,0
Menthone,0
Tocopheryl,0
Cajuput,0
iodate,1
Asafoetida,0
Carbaryl,0
Chamazulene,0
Clemizole,0
Cloxyquin,0
Lumasiran,0
Victoria,5
Yamagata,5
Imdevimab,0
Casirivimab,0
Haletazole,0
methylchalcone,1
Pirenoxine,0
Piroctone,0
Pitofenone,0
Raubasine,0
camphorsulfonate,1
Azapentacene,0
Stearyl,0
Strychnine,0
Teprenone,0
Terpineol,0
Terpinyl,0
Tripamide,0
Troclosene,0
Thioctamide,0
Dynasore,0
Naxitamab,0
"2,3-Dimercapto-1-propanesulfonic",0
Butropium,0
Chloroprednisone,0
Clorotepine,0
Desoxycortone,0
Tauroselcholic,0
thiosulfate,2
Sulfametrole,0
Tetroxoprim,0
Verbenone,0
Parathiazine,0
Homochlorcyclizine,0
Berotralstat,0
Menglytate,0
Gamma-amino-beta-hydroxybutyric,0
Piprinhydrinate,0
Glycylglutamine,0
Glycyltyrosine,0
Sulfogaiacol,0
Methane,0
Perfluorooctane,0
DL-aspartate,2
O-acetic,1
isocaproate,1
phenylpropionate,1
Butedronic,0
Triacetin,0
DL-aspartate,1
Rurioctocog,0
Nifekalant,0
LX-7101,0
Iseganan,0
Levophencynonate,0
Celivarone,0
SER-100,0
Bicyclol,0
Bisphosphocin,0
Nu-3,1
glutarimide,1
Inodiftagene,0
vixteplasmid,1
Timrepigene,0
emparvovec,1
Ga-68,1
gozetotide,2
Ketocaine,0
Levosulpiride,0
Thenyldiamine,0
Monophosphothiamine,0
PCA,1
NCX-1000,0
alpha-Hydroxylinoleic,0
Azemiglitazone,0
5-fluoro-pentyl,2
-2-methyl-malonic-acid,4
VLX-1570,0
TRO40303,0
GW810781,0
GSK2798745,0
JBPOS0101,0
BFH772,0
ABX-1431,0
BI,0
44370,1
TA,2
PLX8394,0
AN2898,0
DU125530,0
EPI-589,0
SB-773812,0
PF-06882961,0
PF-05212377,0
TERN-101,0
TRC150094,0
Elraglusib,0
BTRX-246040,0
Farudodstat,0
FF-10101-01,0
MOL-4239,0
2'-Fucosyllactose,0
ARRY-502,0
INCB-057643,0
PT-2385,0
GZ-389988,0
OBI-3424,0
AK106-001616,0
Darovasertib,0
V116517,0
Samuraciclib,0
24-7429,1
2X-121,0
LY-3200882,0
Proxalutamide,0
Ilacirnon,0
Luvadaxistat,0
BTRX-335140,0
SP-420,0
Zetomipzomib,0
4'-Thio-fac,0
ORP-101,0
AZD8529,0
LY2828360,0
8-Chloroadenosine,0
GSK2245035,0
Abagovomab,0
Abeprazan,0
Aclimostat,0
Acolbifene,0
Acrizanib,0
Adagloxad,0
simolenin,1
Adelmidrol,0
adipate,5
Aganepag,0
Aldafermin,0
Alflutinib,0
Amtolmetin,0
guacil,1
Anivamersen,0
CX-2009,0
EMB-01,0
Simlukafusp,0
PEGylated,0
Recombinant,1
VIII,3
gamma,1
APG-1387,0
Apitegromab,0
Artemisone,0
Atogepant,0
Avalglucosidase,0
Axomadol,0
Baicalein,0
Bakuchiol,0
Batabulin,0
Batoclimab,0
Bemarituzumab,0
GSK2256098,0
2536,1
TAK-715,0
GED-0507-34-Levo,0
GSK232802,0
CR6086,0
OT-730,0
Bizalimogene,0
ralaplasmid,1
HIV,0
Integrase,1
Inhibitor,2
Brazikumab,0
Brivoligide,0
hemiadipate,1
Capadenoson,0
Carotegrast,0
Epigallo,0
Catechin,1
Gallate,2
Cemdisiran,0
Centhaquine,0
Ceralifimod,0
Chiauranib,0
Ciforadenant,0
Cinaciguat,0
Cinpanemab,0
Crovalimab,0
TZP-102,0
Dapansutrile,0
Dapirolizumab,0
Deferitrin,0
Delgocitinib,0
Denagliptin,0
Desidustat,0
Dexisometheptene,0
mucate,1
Dezapelisib,0
Diflomotecan,0
DAR-0100A,0
Dilpacimab,0
Dimethandrolone,0
Undecanoate,1
Acetyldinaline,0
Dirocaftor,0
Dopastatin,0
Dotinurad,0
Dynorphin,0
Ebopiprant,0
Ecraprost,0
Efavaleukin,0
Eftilagimod,0
Efungumab,0
VEGFR2-169,0
Eltanexor,0
Eluforsen,0
Empegfilgrastim,0
Enapotamab,0
Ensifentrine,0
Epafipase,0
Esflurbiprofen,0
Tolinapant,0
Exebacase,0
Exicorilant,0
